product_id,product_name,category,sub_category,brand,price,cost,weight_kg,rating,review_count,is_active,created_date
213,Reverse-engineered grid-enabled capacity,Clothing,Men's Wear,Parker-Johnson,118.32,47.78,1.95,2.8,105,True,2022-12-21
214,Synergized reciprocal Graphic Interface,Books,Comics & Graphic Novels,"Green, Harmon and Vega",76.91,37.13,5.06,4.2,48,True,2022-05-20
215,Realigned client-driven leverage,Home & Garden,Decor,Gross LLC,378.71,220.7,6.54,5.0,146,True,2022-02-13
216,Visionary high-level structure,Electronics,Tablets,Zimmerman-Merritt,529.27,394.22,10.57,4.3,84,True,2022-12-24
217,Open-source holistic challenge,Toys & Games,Board Games,Hill-Davidson,106.91,52.65,16.28,4.0,60,True,2022-01-11
218,Universal asynchronous extranet,Sports & Outdoors,Water Sports,"Rodriguez, Wise and Ballard",111.23,59.51,14.48,3.0,89,False,2022-04-11
219,Team-oriented motivating moderator,Beauty & Personal Care,Bath & Body,Arnold-Brooks,14.37,3.84,13.56,3.3,63,True,2022-12-16
220,Exclusive optimal productivity,Home & Garden,Kitchen,Park Group,590.12,334.58,13.99,3.6,86,True,2022-10-17
221,Proactive tertiary parallelism,Beauty & Personal Care,Makeup,Curtis-Smith,143.75,62.05,16.34,5.0,316,True,2022-09-06
222,Persevering incremental concept,Sports & Outdoors,Camping & Hiking,Johnson-Young,144.18,80.04,3.68,2.7,138,False,2022-08-29
223,Persevering stable hub,Beauty & Personal Care,Makeup,Gonzalez PLC,6.33,1.6,1.0,4.3,91,True,2022-11-06
224,Quality-focused asymmetric flexibility,Books,Textbooks,Brock PLC,27.01,14.09,23.69,3.4,166,False,2022-12-08
225,Pre-emptive foreground system engine,Toys & Games,Educational,Newton LLC,146.71,74.13,11.71,2.8,59,True,2022-07-02
226,Total zero-defect utilization,Books,Non-Fiction,"Hunt, Stone and Taylor",58.36,32.56,18.73,3.8,54,True,2022-05-25
227,Right-sized bi-directional Internet solution,Electronics,Laptops,"Bradley, Gordon and Bennett",1464.13,944.56,19.27,5.0,18,True,2022-05-17
228,Versatile analyzing installation,Beauty & Personal Care,Skincare,Scott Ltd,74.24,20.96,4.83,4.8,39,False,2022-05-19
229,Team-oriented grid-enabled firmware,Books,Comics & Graphic Novels,Woods Inc,55.25,29.88,18.19,4.6,63,True,2022-09-18
230,Secured fault-tolerant artificial intelligence,Clothing,Accessories,"Scott, Perez and Cooper",176.93,83.23,1.33,5.0,134,True,2022-08-06
231,Robust intangible support,Sports & Outdoors,Exercise Equipment,Nixon PLC,245.8,170.67,20.45,4.6,102,True,2022-05-04
232,Synergistic bifurcated project,Books,Textbooks,Turner-Griffin,50.53,26.99,22.99,4.0,87,True,2022-05-04
233,Open-architected disintermediate customer loyalty,Books,Comics & Graphic Novels,Chambers-Moore,12.83,5.92,23.74,1.9,79,True,2022-09-06
234,Quality-focused 24hour contingency,Clothing,Kids' Clothing,Davis-Hampton,28.51,13.06,15.22,3.6,81,True,2022-02-27
235,Versatile mission-critical interface,Books,Comics & Graphic Novels,Freeman Ltd,44.41,22.08,19.08,4.0,55,True,2022-07-24
236,Cross-group needs-based Graphic Interface,Clothing,Accessories,Huffman-Johnson,247.98,97.57,9.31,3.4,66,True,2022-01-16
237,Face-to-face intangible concept,Books,Textbooks,Ortega Group,79.11,39.83,8.28,3.7,82,True,2022-07-25
238,Right-sized system-worthy installation,Clothing,Kids' Clothing,"Ball, Carter and Martinez",180.22,79.8,2.1,4.3,120,False,2022-12-02
239,Implemented value-added Internet solution,Sports & Outdoors,Exercise Equipment,"Russell, Marshall and Lee",160.03,87.78,7.09,3.2,144,True,2022-05-28
240,Implemented regional time-frame,Food & Gourmet,Snacks,"Lopez, Ramos and Santos",9.69,6.85,13.37,3.9,56,True,2022-02-11
241,Cloned optimizing customer loyalty,Electronics,Tablets,Davis-Cabrera,1219.24,910.06,11.32,4.0,101,True,2022-10-21
242,Persevering foreground capacity,Electronics,Headphones,Burgess-Baxter,1436.11,855.3,3.65,4.5,50,True,2022-04-18
243,Ameliorated zero administration Graphic Interface,Books,Textbooks,Hampton LLC,9.93,5.27,7.39,4.5,105,True,2022-01-01
244,Cross-group hybrid help-desk,Sports & Outdoors,Camping & Hiking,"Vaughn, Rose and Hopkins",346.08,235.87,20.85,5.0,40,True,2022-06-26
245,Reverse-engineered fresh-thinking implementation,Clothing,Kids' Clothing,"Villa, Ibarra and Wood",94.61,44.11,14.83,3.4,119,True,2022-10-09
246,Cross-group 24hour moratorium,Beauty & Personal Care,Fragrance,"Bell, Brown and Ramirez",48.68,17.4,19.44,4.0,29,True,2022-01-14
247,Expanded composite portal,Electronics,Smartphones,Liu-Medina,277.03,170.36,20.58,2.7,109,True,2022-02-21
248,Phased global open architecture,Beauty & Personal Care,Bath & Body,"Thomas, Johnson and Barnett",118.21,49.66,18.09,4.6,31,True,2022-07-20
249,Fully-configurable fresh-thinking help-desk,Toys & Games,Outdoor Play,Jenkins-Carpenter,92.43,45.12,4.44,2.1,37,True,2022-07-31
250,Team-oriented multimedia hardware,Electronics,Smartphones,Hughes and Sons,1755.2,1304.87,6.44,4.9,48,True,2022-12-10
251,Digitized tertiary interface,Books,Textbooks,"Lee, Petersen and Avila",42.76,22.34,12.03,3.9,100,False,2022-01-03
252,Mandatory zero tolerance approach,Clothing,Shoes,Williams PLC,194.3,78.73,1.49,4.6,835,True,2022-12-28
253,Stand-alone 24hour function,Home & Garden,Furniture,Guerrero-Smith,501.3,323.16,1.85,3.6,103,True,2022-03-08
254,Grass-roots heuristic time-frame,Toys & Games,Board Games,Ryan PLC,139.46,70.56,4.21,2.3,64,True,2022-01-28
255,Total context-sensitive throughput,Beauty & Personal Care,Skincare,Rasmussen and Sons,42.7,12.63,23.65,4.5,59,True,2022-01-18
256,Customizable hybrid core,Electronics,Laptops,"Mcguire, Martin and Jones",579.82,399.72,12.26,2.9,57,True,2022-01-19
257,Reverse-engineered mobile customer loyalty,Home & Garden,Furniture,"Williamson, Mccoy and Anderson",168.0,96.38,5.68,3.7,45,True,2022-09-21
258,Total solution-oriented hierarchy,Books,Children's,Mueller Group,61.2,30.82,22.01,4.1,217,True,2022-11-05
259,Front-line content-based Local Area Network,Food & Gourmet,Gourmet & Specialty,Gill Ltd,43.82,30.8,4.24,3.7,278,True,2022-07-14
260,Pre-emptive analyzing data-warehouse,Clothing,Accessories,Walker-Sanchez,136.17,65.3,1.78,3.2,103,True,2022-12-10
261,Multi-lateral discrete neural-net,Home & Garden,Bedding,Rivera Ltd,401.07,224.84,5.38,3.4,9,True,2022-07-17
262,Virtual methodical access,Clothing,Women's Wear,Daniels-Mitchell,13.63,4.86,0.67,5.0,305,True,2022-03-27
263,Persistent multimedia customer loyalty,Beauty & Personal Care,Skincare,Taylor-Silva,109.88,44.66,17.3,3.2,89,True,2022-09-21
264,User-centric incremental software,Books,Textbooks,"Wong, Olson and Burke",66.97,38.41,4.88,3.5,1030,True,2022-02-26
265,Advanced maximized model,Beauty & Personal Care,Hair Care,"Rodriguez, Adams and Burns",104.75,32.38,19.91,3.5,82,True,2022-09-03
266,Virtual impactful strategy,Beauty & Personal Care,Skincare,Brown PLC,25.04,7.89,11.42,3.1,86,True,2022-03-09
267,Enhanced optimal intranet,Clothing,Shoes,Watson-Andrews,229.9,112.19,20.79,4.6,217,True,2022-10-05
268,Centralized fresh-thinking Internet solution,Home & Garden,Decor,Wallace-Bennett,520.38,292.07,14.23,3.8,138,True,2022-07-03
269,Decentralized analyzing solution,Home & Garden,Garden Tools,Ayala-Martin,556.35,286.57,14.94,3.0,163,True,2022-03-18
270,Customizable incremental system engine,Clothing,Shoes,Smith-Deleon,192.2,68.73,6.67,4.3,34,True,2022-11-23
271,Object-based even-keeled open system,Home & Garden,Furniture,Evans-Jackson,590.17,291.6,23.93,3.5,60,True,2022-04-04
272,Grass-roots executive solution,Clothing,Accessories,"Foster, Webb and Duncan",245.29,104.91,16.0,3.3,664,True,2022-03-20
273,Phased actuating interface,Home & Garden,Bedding,Gutierrez-Wilson,17.01,9.2,18.36,2.9,73,True,2022-08-18
274,Right-sized asymmetric framework,Food & Gourmet,Organic,Campbell-Frazier,15.02,8.42,24.17,3.2,187,True,2022-10-21
275,Reduced disintermediate benchmark,Food & Gourmet,Organic,"Hampton, Williams and Benson",6.84,4.63,4.6,3.8,59,True,2022-10-10
276,Quality-focused systemic frame,Food & Gourmet,Organic,Walter-Wright,31.33,22.01,4.35,4.9,107,True,2022-11-22
277,Expanded explicit frame,Beauty & Personal Care,Makeup,Fowler-Cox,49.89,17.8,24.82,3.7,54,True,2022-07-11
278,Advanced zero tolerance attitude,Clothing,Kids' Clothing,Bryant PLC,224.51,89.47,16.12,2.2,113,True,2022-07-15
279,Decentralized regional portal,Electronics,Smart Home,Weeks Ltd,47.24,35.29,17.99,4.0,63,False,2022-07-27
280,Pre-emptive impactful concept,Beauty & Personal Care,Bath & Body,Andrews-Villegas,75.49,21.2,17.93,4.8,114,True,2022-02-23
281,Customizable executive encryption,Home & Garden,Kitchen,Oconnell Inc,560.3,310.17,20.17,3.8,491,True,2022-08-10
282,Streamlined 6thgeneration intranet,Food & Gourmet,Gourmet & Specialty,"Gonzalez, Downs and Gonzalez",8.56,4.94,6.66,3.0,43,True,2022-07-27
283,Programmable bandwidth-monitored array,Toys & Games,Educational,Brown Group,172.93,101.89,10.91,2.2,81,False,2022-03-03
284,Profit-focused zero tolerance Graphic Interface,Books,Non-Fiction,Dickerson-Dominguez,11.35,6.58,14.41,4.7,91,True,2022-10-24
285,Multi-channeled national neural-net,Sports & Outdoors,Cycling,"Glenn, Cox and Bauer",90.91,62.18,4.84,4.9,112,True,2022-10-03
286,Devolved bifurcated interface,Clothing,Women's Wear,Villanueva-Simmons,223.13,90.34,15.78,4.2,316,True,2022-10-13
287,Fundamental global initiative,Toys & Games,Dolls,"Brooks, Brown and Cruz",171.36,80.58,0.61,4.0,42,True,2022-11-21
288,Advanced 24hour capacity,Sports & Outdoors,Cycling,Arnold PLC,592.03,298.77,8.51,3.7,108,True,2022-08-18
289,Fundamental bifurcated installation,Electronics,Smart Home,Riley-Costa,964.25,630.23,3.43,3.5,65,True,2022-09-11
290,Ergonomic disintermediate structure,Beauty & Personal Care,Makeup,"Pearson, Chan and Morse",140.41,36.81,15.29,3.0,73,False,2022-03-29
291,Sharable user-facing superstructure,Books,Children's,Butler PLC,34.14,14.88,10.86,3.9,587,True,2022-03-25
292,Vision-oriented multimedia model,Beauty & Personal Care,Makeup,"Williams, Johnson and Brooks",144.33,37.85,22.03,2.9,254,True,2022-04-18
293,Upgradable transitional open system,Home & Garden,Garden Tools,Gray-Brown,194.77,117.17,4.35,3.4,153,True,2022-08-19
294,Devolved tangible infrastructure,Home & Garden,Bedding,Miller Group,90.84,42.26,12.29,3.6,42,True,2022-07-28
295,Self-enabling grid-enabled secured line,Food & Gourmet,Beverages,Livingston-Warner,42.85,26.79,17.55,3.5,152,True,2022-05-22
296,Synergistic didactic encryption,Clothing,Men's Wear,"Brennan, Silva and Bond",61.12,23.5,21.34,4.3,142,True,2022-10-06
297,Inverse composite firmware,Books,Fiction,Benitez-Jackson,14.92,7.48,23.62,4.8,85,True,2022-12-18
298,Organic zero administration leverage,Electronics,Smart Home,Combs-Hamilton,988.36,632.55,6.7,4.1,45,True,2022-09-06
299,Future-proofed optimizing service-desk,Sports & Outdoors,Cycling,Hughes-Taylor,247.89,170.6,18.63,3.3,96,True,2022-05-17
300,Networked bottom-line throughput,Beauty & Personal Care,Bath & Body,Russell-Harris,114.09,40.37,10.45,2.5,91,True,2022-09-01
301,Focused 3rdgeneration initiative,Home & Garden,Furniture,Banks Inc,306.2,150.9,8.99,4.0,10,True,2022-06-09
302,Robust global orchestration,Food & Gourmet,Snacks,Evans Ltd,29.9,22.38,10.87,3.7,154,True,2022-09-22
303,Expanded dedicated Graphical User Interface,Toys & Games,Board Games,Dunlap Group,66.09,28.62,5.65,2.3,50,True,2022-03-11
304,Decentralized intangible approach,Clothing,Accessories,Zimmerman Ltd,136.44,48.56,12.58,4.1,62,True,2022-12-12
305,User-friendly motivating encryption,Home & Garden,Furniture,Best LLC,440.96,260.31,9.56,3.7,108,True,2022-12-12
306,Customer-focused next generation capability,Toys & Games,Outdoor Play,West-Beasley,95.14,43.67,13.25,3.4,54,False,2022-11-05
307,Cross-group zero administration initiative,Toys & Games,Board Games,Wright-Allen,166.74,79.09,7.42,3.3,65,True,2022-07-19
308,Business-focused 6thgeneration budgetary management,Food & Gourmet,Organic,Duran-Francis,23.9,15.17,19.97,4.9,11,True,2022-10-18
309,Compatible modular hub,Books,Children's,"Bauer, Medina and Williams",62.39,31.51,10.27,4.3,125,True,2022-04-25
310,Down-sized tangible interface,Electronics,Smart Home,"Brock, Green and Phelps",1242.67,696.35,3.98,3.6,92,True,2022-06-03
311,Business-focused exuding moratorium,Home & Garden,Decor,Payne-Ewing,273.2,176.5,21.81,5.0,106,True,2022-12-17
312,Public-key multi-state access,Home & Garden,Furniture,Gibson PLC,193.67,118.86,6.2,3.3,99,True,2022-06-24
313,Devolved homogeneous workforce,Electronics,Smartphones,Thomas Group,403.22,280.78,4.13,3.1,103,True,2022-08-03
314,Realigned regional solution,Electronics,Smartphones,"Crane, Robinson and Alvarez",312.89,232.64,0.48,4.6,115,True,2022-12-04
315,Future-proofed holistic extranet,Home & Garden,Decor,King Group,814.93,460.73,1.86,2.9,92,False,2022-02-13
316,Grass-roots web-enabled core,Food & Gourmet,Snacks,"Martinez, Garza and Wells",19.79,11.97,6.28,3.2,287,True,2022-11-03
317,Streamlined value-added time-frame,Home & Garden,Decor,Hill-Velasquez,245.84,141.11,3.08,3.1,150,True,2022-04-08
318,Persevering attitude-oriented circuit,Clothing,Men's Wear,Banks-Taylor,70.41,38.07,21.13,3.7,94,True,2022-04-13
319,Devolved fresh-thinking forecast,Electronics,Laptops,Ramos-Hawkins,1478.76,862.78,23.67,5.0,299,True,2022-02-10
320,Automated hybrid data-warehouse,Clothing,Women's Wear,"James, Christensen and Hernandez",42.5,18.48,9.48,3.9,300,True,2022-08-28
321,Public-key systemic help-desk,Clothing,Kids' Clothing,Wade Group,68.88,33.24,4.41,5.0,267,True,2022-10-10
322,Team-oriented bifurcated moratorium,Toys & Games,Action Figures,Palmer PLC,142.5,71.41,23.44,4.0,22,True,2022-08-12
323,Business-focused real-time knowledge user,Clothing,Men's Wear,"Jenkins, Sullivan and Martinez",155.57,69.26,9.32,4.0,28,True,2022-07-16
324,Future-proofed multimedia intranet,Toys & Games,Dolls,Hall LLC,149.79,85.64,7.89,4.3,91,True,2022-05-01
325,Seamless fresh-thinking algorithm,Beauty & Personal Care,Skincare,"Brooks, Jones and Mcconnell",51.75,19.44,12.99,1.9,112,True,2022-06-07
326,Virtual static projection,Toys & Games,Board Games,Morales-Martin,89.92,51.86,19.76,3.2,62,True,2022-12-11
327,Exclusive leadingedge array,Food & Gourmet,Snacks,Mann LLC,34.53,25.02,10.67,3.9,58,True,2022-05-18
328,Ergonomic multi-tasking open architecture,Electronics,Smart Home,Camacho-Johnson,1569.63,1036.93,7.22,4.2,105,True,2022-08-30
329,Devolved executive superstructure,Clothing,Men's Wear,Wheeler and Sons,95.81,34.31,13.66,4.1,38,True,2022-03-13
330,Total static archive,Food & Gourmet,Gourmet & Specialty,"Weeks, Horn and Perry",29.72,18.19,15.06,3.7,73,True,2022-09-07
331,Reduced web-enabled system engine,Clothing,Kids' Clothing,Smith and Sons,237.86,104.48,17.04,2.4,90,True,2022-06-05
332,Multi-lateral non-volatile policy,Home & Garden,Garden Tools,"Poole, Hall and Rose",656.6,318.62,13.7,3.2,234,True,2022-07-30
333,Customizable exuding knowledge user,Clothing,Men's Wear,"Smith, Clark and Todd",13.27,6.7,21.16,3.9,302,True,2022-12-09
334,Cloned bifurcated time-frame,Books,Children's,Mccarthy-Randolph,75.87,42.09,23.53,4.0,249,False,2022-10-16
335,Re-engineered dynamic throughput,Home & Garden,Garden Tools,Walton-Winters,427.89,229.27,7.15,3.8,79,True,2022-02-03
336,Cross-platform tangible migration,Sports & Outdoors,Team Sports,"Braun, Quinn and Hill",27.83,15.97,22.56,5.0,4754,True,2022-01-22
337,Universal bi-directional infrastructure,Beauty & Personal Care,Hair Care,Butler-Garcia,146.72,60.94,12.64,4.4,111,True,2022-12-15
338,Self-enabling high-level info-mediaries,Electronics,Headphones,Kelly-Potter,1758.0,1114.42,4.98,3.6,117,True,2022-12-25
339,Expanded disintermediate hardware,Home & Garden,Decor,"Cameron, Brown and Graham",279.55,148.3,24.72,3.4,89,True,2022-08-17
340,Multi-channeled mission-critical framework,Beauty & Personal Care,Hair Care,Kaiser-Nichols,142.67,42.93,19.51,3.0,53,True,2022-11-08
341,Quality-focused real-time definition,Home & Garden,Bedding,Meyer-Mccoy,61.48,29.09,11.53,4.1,28,True,2022-09-26
342,Organized homogeneous concept,Clothing,Kids' Clothing,"Clarke, Dixon and Miller",241.79,130.16,15.5,3.8,283,True,2022-01-07
343,Sharable optimizing firmware,Food & Gourmet,Snacks,Holmes-Hester,12.37,8.61,21.75,3.8,61,True,2022-08-28
344,Versatile static model,Home & Garden,Kitchen,Hendricks PLC,326.68,205.01,1.79,2.7,73,True,2022-01-01
345,Profound client-server project,Books,Children's,Schultz-Parker,11.0,4.82,6.23,4.5,50,True,2022-11-19
346,Enterprise-wide logistical adapter,Books,Comics & Graphic Novels,Johnson PLC,55.34,22.16,15.53,4.0,38,True,2022-12-03
347,Horizontal hybrid hub,Clothing,Kids' Clothing,King-Hopkins,129.55,63.19,13.2,3.7,235,True,2022-03-15
348,Centralized zero-defect emulation,Electronics,Smart Home,Robinson LLC,486.24,345.29,3.43,4.5,173,True,2022-04-03
349,Secured encompassing Graphical User Interface,Home & Garden,Furniture,Cole-Spears,418.42,205.28,17.79,4.2,87,True,2022-01-29
350,Open-architected executive complexity,Clothing,Shoes,Moore-Hutchinson,69.69,28.96,1.52,4.3,175,True,2022-11-13
351,Stand-alone mobile migration,Sports & Outdoors,Camping & Hiking,Jacobson-Matthews,308.76,182.6,17.94,4.1,71,True,2022-06-05
352,User-friendly systemic complexity,Books,Comics & Graphic Novels,"Hernandez, Barnes and Conrad",69.22,37.17,20.84,3.7,89,True,2022-02-12
353,Universal explicit adapter,Electronics,Smart Home,"Smith, Chapman and Merritt",721.83,401.02,4.7,3.8,51,True,2022-03-22
354,User-friendly impactful capacity,Home & Garden,Bedding,"Rodriguez, Johnson and Smith",127.64,80.83,9.46,4.5,117,True,2022-02-12
355,Synergistic static focus group,Clothing,Accessories,Morgan-Collins,85.27,33.85,11.82,3.2,81,True,2022-01-18
356,Quality-focused analyzing challenge,Electronics,Laptops,Moore PLC,960.14,692.1,21.63,4.3,66,True,2022-03-16
357,Ergonomic fault-tolerant system engine,Clothing,Shoes,Tapia-Wilson,30.3,14.2,16.18,4.4,64,True,2022-02-16
358,Multi-tiered solution-oriented application,Food & Gourmet,Gourmet & Specialty,"Woods, Booker and Vasquez",27.6,17.37,12.58,3.7,89,True,2022-12-02
359,Compatible discrete neural-net,Clothing,Accessories,Ray Ltd,116.33,45.25,19.16,3.9,77,True,2022-07-04
360,Distributed encompassing utilization,Toys & Games,Outdoor Play,"Morgan, Smith and Guerrero",62.29,30.22,10.91,3.9,474,True,2022-12-08
361,Visionary discrete service-desk,Home & Garden,Bedding,Benton Inc,573.71,262.57,21.36,3.4,67,True,2022-08-03
362,Fundamental systemic open system,Clothing,Kids' Clothing,Miller-Flynn,111.33,53.15,14.4,5.0,189,True,2022-02-12
363,Multi-layered zero-defect functionalities,Clothing,Men's Wear,Torres-Montoya,174.95,78.17,21.81,3.4,101,True,2022-08-29
364,Decentralized reciprocal function,Books,Children's,Edwards-Griffin,28.63,15.93,6.95,4.4,581,True,2022-01-10
365,Robust leadingedge ability,Clothing,Men's Wear,Wilson LLC,91.32,37.02,8.44,4.2,258,True,2022-04-26
366,Reactive 4thgeneration alliance,Electronics,Smart Home,Mcdonald-Myers,907.42,508.0,21.8,4.2,95,True,2022-03-26
367,Function-based actuating analyzer,Books,Children's,Smith PLC,57.24,23.34,7.52,4.6,94,True,2022-01-25
368,Function-based optimizing initiative,Beauty & Personal Care,Bath & Body,Ashley PLC,146.43,37.17,20.08,2.3,86,True,2022-07-04
369,Right-sized responsive challenge,Home & Garden,Garden Tools,Walton-Russell,730.01,418.4,4.66,3.2,109,True,2022-06-13
370,Distributed leadingedge open system,Toys & Games,Board Games,"Miller, Jackson and Smith",188.24,89.66,19.16,2.2,92,True,2022-09-08
